home_team,away_team,season_start,home_last10_points,away_last10_points,home_last10_gd,away_last10_gd,h2h_last5_home_points,h2h_last5_away_points
22.0,13.0,-1.7329366804956492,-0.9178599257451396,0.10947374579277727,-0.23947602040926766,0.3099501084328161,-1.3366415124975977,-0.6330263917528757
22.0,18.0,-1.7329366804956492,-0.7511386491356085,0.10947374579277727,-0.1278472673289779,0.3099501084328161,-1.3366415124975977,-0.6330263917528757
22.0,19.0,-1.7329366804956492,-0.25097481930701476,1.9961058424995415,0.4302964980724712,1.8392807122533608,-1.3366415124975977,-0.6330263917528757
22.0,21.0,-1.7329366804956492,-0.417696095916546,2.5106418688741137,0.20703899191189154,1.9569215279318641,-1.3366415124975977,-0.6330263917528757
28.0,0.0,-1.7329366804956492,-1.2513024789642022,0.2809857545843013,-1.1325060450515863,0.42759092411131955,-1.3366415124975977,-0.6330263917528757
28.0,1.0,-1.7329366804956492,-1.2513024789642022,-1.605646342122463,-1.1325060450515863,-2.0428662051372526,-1.070060018906244,-1.1626332604045806
28.0,3.0,-1.7329366804956492,-0.9178599257451396,-0.9195983069563668,-1.0208772919712965,-1.337021311066232,-1.3366415124975977,-0.6330263917528757
28.0,4.0,-1.7329366804956492,-0.417696095916546,-0.5765742893733188,-0.7976197858107167,-0.8664580483522182,-0.5368970317235366,-1.427436694730433
28.0,5.0,-1.7329366804956492,0.08246773391204769,-0.5765742893733188,-0.4627335265698473,-1.1017396797092252,-1.070060018906244,-1.1626332604045806
28.0,6.0,-1.7329366804956492,0.08246773391204769,-0.7480862981648428,-0.4627335265698473,-0.27825396995970103,-1.3366415124975977,-0.6330263917528757
28.0,10.0,-1.7329366804956492,0.5826315637406414,0.10947374579277727,-0.016218514248688073,0.8981541868253333,-1.3366415124975977,-0.6330263917528757
28.0,12.0,-1.7329366804956492,0.7493528403501726,0.10947374579277727,0.20703899191189154,-0.04297233860269419,-1.3366415124975977,-0.6330263917528757
28.0,13.0,-1.7329366804956492,1.2495166701787663,-0.23355027179027077,0.7651827573133406,0.07466847707580924,-1.3366415124975977,-0.6330263917528757
28.0,18.0,-1.7329366804956492,1.2495166701787663,-0.4050622805817948,0.6535540042330508,-0.27825396995970103,-1.3366415124975977,-0.6330263917528757
28.0,19.0,-1.7329366804956492,1.2495166701787663,2.3391298600825894,0.7651827573133406,2.0745623436103675,-1.3366415124975977,-0.6330263917528757
28.0,21.0,-1.7329366804956492,0.9160741169597039,2.1676178512910655,0.541925251152761,1.8392807122533608,-1.3366415124975977,-0.6330263917528757
28.0,22.0,-1.7329366804956492,0.41591028713111017,0.4524977633758253,0.31866774499218137,1.368717449539347,-0.5368970317235366,-1.427436694730433
29.0,0.0,-1.7329366804956492,-0.5844173725260772,-0.23355027179027077,-1.1325060450515863,0.07466847707580924,-1.070060018906244,-1.1626332604045806
29.0,1.0,-1.7329366804956492,-0.9178599257451396,-1.605646342122463,-1.244134798131876,-1.925225389458749,-0.5368970317235366,-1.427436694730433
29.0,3.0,-1.7329366804956492,-0.9178599257451396,-1.0911103157478907,-1.244134798131876,-1.4546621267447353,-1.3366415124975977,-0.6330263917528757
29.0,4.0,-1.7329366804956492,-1.2513024789642022,-1.0911103157478907,-1.5790210573727455,-1.337021311066232,-1.070060018906244,-1.1626332604045806
29.0,5.0,-1.7329366804956492,-0.7511386491356085,-0.06203826299874674,-1.0208772919712965,-0.7488172326737148,-0.5368970317235366,-1.427436694730433
29.0,6.0,-1.7329366804956492,-0.9178599257451396,-1.2626223245394148,-1.244134798131876,-0.8664580483522182,-0.5368970317235366,-1.427436694730433
29.0,10.0,-1.7329366804956492,-0.5844173725260772,-0.23355027179027077,-1.1325060450515863,0.1923092927543127,-0.5368970317235366,-1.427436694730433
29.0,12.0,-1.7329366804956492,-0.5844173725260772,-0.4050622805817948,-0.7976197858107167,-0.39589478563820446,-1.3366415124975977,-0.6330263917528757
29.0,13.0,-1.7329366804956492,-0.417696095916546,0.10947374579277727,-0.5743622796501371,0.3099501084328161,-1.070060018906244,-1.1626332604045806
29.0,18.0,-1.7329366804956492,-0.417696095916546,-0.9195983069563668,-0.4627335265698473,-0.7488172326737148,-1.070060018906244,-1.1626332604045806
29.0,19.0,-1.7329366804956492,-0.417696095916546,1.9961058424995415,-0.5743622796501371,1.9569215279318641,-1.3366415124975977,-0.6330263917528757
29.0,21.0,-1.7329366804956492,-0.08425354269748353,2.1676178512910655,-0.4627335265698473,1.8392807122533608,-1.3366415124975977,-0.6330263917528757
29.0,22.0,-1.7329366804956492,-0.417696095916546,-0.06203826299874674,-0.5743622796501371,0.6628725554683265,-1.3366415124975977,-0.6330263917528757
29.0,28.0,-1.7329366804956492,-0.417696095916546,0.2809857545843013,-0.5743622796501371,0.8981541868253333,-1.3366415124975977,-0.6330263917528757
